station_name;uf;date;precipitation_mm;temperature_c
SAO CARLOS;SP;24/11/2018;43;19.7
SAO CARLOS;SP;25/11/2018;10.4;21.1
SAO CARLOS;SP;26/11/2018;.2;21.5
SAO CARLOS;SP;27/11/2018;0;21.5
SAO CARLOS;SP;28/11/2018;3.8;23
SAO CARLOS;SP;29/11/2018;0;23.9
SAO CARLOS;SP;30/11/2018;0;24.1
SAO CARLOS;SP;01/12/2018;5;21.3
SAO CARLOS;SP;02/12/2018;46.2;22.4
SAO CARLOS;SP;03/12/2018;0;21.8
SAO CARLOS;SP;04/12/2018;0;23
SAO CARLOS;SP;05/12/2018;0;24.7
SAO CARLOS;SP;06/12/2018;0;25.5
SAO CARLOS;SP;07/12/2018;0;23.8
SAO CARLOS;SP;08/12/2018;0;19.3
SAO CARLOS;SP;09/12/2018;0;20.5
SAO CARLOS;SP;10/12/2018;0;23.1
SAO CARLOS;SP;11/12/2018;0;24.8
SAO CARLOS;SP;12/12/2018;0;25.9
SAO CARLOS;SP;13/12/2018;0;25.2
SAO CARLOS;SP;14/12/2018;0;23.9
SAO CARLOS;SP;15/12/2018;18.6;24.4
SAO CARLOS;SP;16/12/2018;4.6;25.7
SAO CARLOS;SP;17/12/2018;0;26.5
SAO CARLOS;SP;18/12/2018;0;26.6
SAO CARLOS;SP;19/12/2018;10.4;23.5
SAO CARLOS;SP;20/12/2018;0;26.2
SAO CARLOS;SP;21/12/2018;0;26.1
SAO CARLOS;SP;22/12/2018;0;26.1
SAO CARLOS;SP;23/12/2018;14.8;22.8
SAO CARLOS;SP;24/12/2018;0;22.9
SAO CARLOS;SP;25/12/2018;28.4;21.3
SAO CARLOS;SP;26/12/2018;1.4;21.2
SAO CARLOS;SP;27/12/2018;5;22.5
SAO CARLOS;SP;28/12/2018;15.6;22.4
SAO CARLOS;SP;29/12/2018;2.8;23.3
SAO CARLOS;SP;30/12/2018;11.4;23.4
SAO CARLOS;SP;31/12/2018;19;24.8
SAO CARLOS;SP;01/01/2019;0;23.2
SAO CARLOS;SP;02/01/2019;33.4;24.5
SAO CARLOS;SP;03/01/2019;0;24.1
SAO CARLOS;SP;04/01/2019;15;22.2
SAO CARLOS;SP;05/01/2019;28.8;20.7
SAO CARLOS;SP;06/01/2019;2.4;21.5
SAO CARLOS;SP;07/01/2019;7.6;24.4
SAO CARLOS;SP;08/01/2019;.2;25.6
SAO CARLOS;SP;09/01/2019;0;25.9
SAO CARLOS;SP;10/01/2019;0;25.9
SAO CARLOS;SP;11/01/2019;0;25.6
SAO CARLOS;SP;12/01/2019;0;23
SAO CARLOS;SP;13/01/2019;15.6;24.8
SAO CARLOS;SP;14/01/2019;0;25.5
SAO CARLOS;SP;15/01/2019;16;24.6
SAO CARLOS;SP;16/01/2019;0;25.3
SAO CARLOS;SP;17/01/2019;2.2;23.6
SAO CARLOS;SP;18/01/2019;0;25.6
SAO CARLOS;SP;19/01/2019;9.2;24.8
SAO CARLOS;SP;20/01/2019;0;25.6
SAO CARLOS;SP;21/01/2019;.2;26
SAO CARLOS;SP;22/01/2019;2.2;26.7
SAO CARLOS;SP;23/01/2019;0;25.8
SAO CARLOS;SP;24/01/2019;0;23.8
SAO CARLOS;SP;25/01/2019;.2;23.3
SAO CARLOS;SP;26/01/2019;9.4;21.3
SAO CARLOS;SP;27/01/2019;6.8;22.2
SAO CARLOS;SP;28/01/2019;.2;24.8
SAO CARLOS;SP;29/01/2019;0;26.6
SAO CARLOS;SP;30/01/2019;0;27
SAO CARLOS;SP;31/01/2019;0;26.5
SAO CARLOS;SP;01/02/2019;0;27.2
SAO CARLOS;SP;02/02/2019;0;27.3
SAO CARLOS;SP;03/02/2019;7.8;26.9
SAO CARLOS;SP;04/02/2019;42.4;21.9
SAO CARLOS;SP;05/02/2019;0;21.5
SAO CARLOS;SP;06/02/2019;0;20.8
SAO CARLOS;SP;07/02/2019;3.8;21.3
SAO CARLOS;SP;08/02/2019;0;24.2
SAO CARLOS;SP;09/02/2019;0;25.5
SAO CARLOS;SP;10/02/2019;0;25.8
SAO CARLOS;SP;11/02/2019;1.6;25.5
SAO CARLOS;SP;12/02/2019;5.4;23
SAO CARLOS;SP;13/02/2019;38.8;21.2
SAO CARLOS;SP;14/02/2019;0;21.8
SAO CARLOS;SP;15/02/2019;0;21.6
SAO CARLOS;SP;16/02/2019;21.6;20.1
SAO CARLOS;SP;17/02/2019;8;21.1
SAO CARLOS;SP;18/02/2019;0;22.5
SAO CARLOS;SP;19/02/2019;0;22.5
SAO CARLOS;SP;20/02/2019;1.2;22.2
SAO CARLOS;SP;21/02/2019;1.6;21.9
SAO CARLOS;SP;22/02/2019;5.2;21.7
SAO CARLOS;SP;23/02/2019;3;24
SAO CARLOS;SP;24/02/2019;.2;23.8
SAO CARLOS;SP;25/02/2019;18.6;24.1
SAO CARLOS;SP;26/02/2019;4;22.2
SAO CARLOS;SP;27/02/2019;16.8;20.9
SAO CARLOS;SP;28/02/2019;44.8;20.7
SAO CARLOS;SP;01/03/2019;56.2;20.8
SAO CARLOS;SP;02/03/2019;19;20.9
SAO CARLOS;SP;03/03/2019;3;22.2
SAO CARLOS;SP;04/03/2019;.8;21.7
SAO CARLOS;SP;05/03/2019;0;22.1
SAO CARLOS;SP;06/03/2019;6.2;23.3
SAO CARLOS;SP;07/03/2019;0;22.7
SAO CARLOS;SP;08/03/2019;1.6;24
SAO CARLOS;SP;09/03/2019;0;24.7
SAO CARLOS;SP;10/03/2019;15.2;23.3
SAO CARLOS;SP;11/03/2019;22.2;22.1
SAO CARLOS;SP;12/03/2019;0;23.3
SAO CARLOS;SP;13/03/2019;6.2;23.1
SAO CARLOS;SP;14/03/2019;17;22
SAO CARLOS;SP;15/03/2019;3.2;23
SAO CARLOS;SP;16/03/2019;0;23
SAO CARLOS;SP;17/03/2019;6;23.1
SAO CARLOS;SP;18/03/2019;.2;23.6
SAO CARLOS;SP;19/03/2019;2;24.2
SAO CARLOS;SP;20/03/2019;0;23.9
SAO CARLOS;SP;21/03/2019;30.2;20.3
SAO CARLOS;SP;22/03/2019;0;19.9
SAO CARLOS;SP;23/03/2019;0;21.7
SAO CARLOS;SP;24/03/2019;0;22.7
SAO CARLOS;SP;25/03/2019;0;23.7
SAO CARLOS;SP;26/03/2019;0;24.4
SAO CARLOS;SP;27/03/2019;0;23.6
SAO CARLOS;SP;28/03/2019;0;22.7
SAO CARLOS;SP;29/03/2019;0;21.7
SAO CARLOS;SP;30/03/2019;0;21.9
SAO CARLOS;SP;31/03/2019;0;22.4
SAO CARLOS;SP;01/04/2019;0;23.1
SAO CARLOS;SP;02/04/2019;0;23.2
SAO CARLOS;SP;03/04/2019;0;24.4
SAO CARLOS;SP;04/04/2019;0;24
SAO CARLOS;SP;05/04/2019;0;23.6
SAO CARLOS;SP;06/04/2019;14;24
SAO CARLOS;SP;07/04/2019;8.4;23.2
SAO CARLOS;SP;08/04/2019;59.8;19.7
SAO CARLOS;SP;09/04/2019;10.2;20
SAO CARLOS;SP;10/04/2019;0;20.7
SAO CARLOS;SP;11/04/2019;0;21.5
SAO CARLOS;SP;12/04/2019;0;22.8
SAO CARLOS;SP;13/04/2019;0;22.4
SAO CARLOS;SP;14/04/2019;63.4;19.7
SAO CARLOS;SP;15/04/2019;14;22.1
SAO CARLOS;SP;16/04/2019;0;23.1
SAO CARLOS;SP;17/04/2019;.2;22.2
SAO CARLOS;SP;18/04/2019;0;20.6
SAO CARLOS;SP;19/04/2019;0;20.1
SAO CARLOS;SP;20/04/2019;0;20.8
SAO CARLOS;SP;21/04/2019;0;21.9
SAO CARLOS;SP;22/04/2019;0;22.8
SAO CARLOS;SP;23/04/2019;0;22.7
SAO CARLOS;SP;24/04/2019;0;23.2
SAO CARLOS;SP;25/04/2019;0;23.8
SAO CARLOS;SP;26/04/2019;0;23.6
SAO CARLOS;SP;27/04/2019;0;23.8
SAO CARLOS;SP;28/04/2019;0;22.7
SAO CARLOS;SP;29/04/2019;25.8;21.2
SAO CARLOS;SP;30/04/2019;.2;20.6
SAO CARLOS;SP;01/05/2019;0;21.5
SAO CARLOS;SP;02/05/2019;0;21.9
SAO CARLOS;SP;03/05/2019;0;23.5
SAO CARLOS;SP;04/05/2019;0;23.6
SAO CARLOS;SP;05/05/2019;0;23
SAO CARLOS;SP;06/05/2019;0;23.4
SAO CARLOS;SP;07/05/2019;0;21.6
SAO CARLOS;SP;08/05/2019;1;21.2
SAO CARLOS;SP;09/05/2019;0;20.6
SAO CARLOS;SP;10/05/2019;19.8;21.6
SAO CARLOS;SP;11/05/2019;0;22.3
SAO CARLOS;SP;12/05/2019;0;23.2
SAO CARLOS;SP;13/05/2019;.2;23.2
SAO CARLOS;SP;14/05/2019;0;21.7
SAO CARLOS;SP;15/05/2019;0;18.9
SAO CARLOS;SP;16/05/2019;0;18.7
SAO CARLOS;SP;17/05/2019;0;17.8
SAO CARLOS;SP;18/05/2019;14.4;17.9
SAO CARLOS;SP;19/05/2019;0;18.2
SAO CARLOS;SP;20/05/2019;.2;17.3
SAO CARLOS;SP;21/05/2019;.2;17.8
SAO CARLOS;SP;22/05/2019;0;17.6
SAO CARLOS;SP;23/05/2019;0;18.7
SAO CARLOS;SP;24/05/2019;0;17.8
SAO CARLOS;SP;25/05/2019;.2;13.5
SAO CARLOS;SP;26/05/2019;0;15.3
SAO CARLOS;SP;27/05/2019;0;16.3
SAO CARLOS;SP;28/05/2019;0;20.3
SAO CARLOS;SP;29/05/2019;.6;21.3
SAO CARLOS;SP;30/05/2019;0;22.5
SAO CARLOS;SP;31/05/2019;0;22
SAO CARLOS;SP;01/06/2019;0;21
SAO CARLOS;SP;02/06/2019;0;19.8
SAO CARLOS;SP;03/06/2019;5.8;17.1
SAO CARLOS;SP;04/06/2019;3.2;16
SAO CARLOS;SP;05/06/2019;0;14.5
SAO CARLOS;SP;06/06/2019;0;15.3
SAO CARLOS;SP;07/06/2019;0;16.9
SAO CARLOS;SP;08/06/2019;0;15.9
SAO CARLOS;SP;09/06/2019;0;16.1
SAO CARLOS;SP;10/06/2019;0;16.9
SAO CARLOS;SP;11/06/2019;0;18.2
SAO CARLOS;SP;12/06/2019;0;18.7
SAO CARLOS;SP;13/06/2019;0;20.3
SAO CARLOS;SP;14/06/2019;0;21.5
SAO CARLOS;SP;15/06/2019;0;18.8
SAO CARLOS;SP;16/06/2019;0;19.3
SAO CARLOS;SP;17/06/2019;0;18.2
SAO CARLOS;SP;18/06/2019;0;18.1
SAO CARLOS;SP;19/06/2019;0;18.2
SAO CARLOS;SP;20/06/2019;0;18.3
SAO CARLOS;SP;21/06/2019;0;19
SAO CARLOS;SP;22/06/2019;0;17.9
SAO CARLOS;SP;23/06/2019;0;17.8
SAO CARLOS;SP;24/06/2019;0;17.4
SAO CARLOS;SP;25/06/2019;0;20.2
SAO CARLOS;SP;26/06/2019;0;21.7
SAO CARLOS;SP;27/06/2019;0;20.5
SAO CARLOS;SP;28/06/2019;0;21.5
SAO CARLOS;SP;29/06/2019;0;20.7
SAO CARLOS;SP;30/06/2019;0;20.4
SAO CARLOS;SP;01/07/2019;0;19
SAO CARLOS;SP;02/07/2019;0;18.7
SAO CARLOS;SP;03/07/2019;0;20.7
SAO CARLOS;SP;04/07/2019;0;19.8
SAO CARLOS;SP;05/07/2019;31;15.7
SAO CARLOS;SP;06/07/2019;3.2;10.5
SAO CARLOS;SP;07/07/2019;0;10.5
SAO CARLOS;SP;08/07/2019;0;12.5
SAO CARLOS;SP;09/07/2019;0;14.9
SAO CARLOS;SP;10/07/2019;0;15.9
SAO CARLOS;SP;11/07/2019;0;15.5
SAO CARLOS;SP;12/07/2019;0;17.1
SAO CARLOS;SP;13/07/2019;0;18
SAO CARLOS;SP;14/07/2019;0;19.2
SAO CARLOS;SP;15/07/2019;0;20
SAO CARLOS;SP;16/07/2019;2;17
SAO CARLOS;SP;17/07/2019;0;12.9
SAO CARLOS;SP;18/07/2019;0;14.3
SAO CARLOS;SP;19/07/2019;0;16.1
SAO CARLOS;SP;20/07/2019;0;17.1
SAO CARLOS;SP;21/07/2019;0;17.4
SAO CARLOS;SP;22/07/2019;0;18
SAO CARLOS;SP;23/07/2019;0;19
SAO CARLOS;SP;24/07/2019;0;19
SAO CARLOS;SP;25/07/2019;0;20
SAO CARLOS;SP;26/07/2019;0;19.8
SAO CARLOS;SP;27/07/2019;0;20.2
SAO CARLOS;SP;28/07/2019;0;19
SAO CARLOS;SP;29/07/2019;0;18.6
SAO CARLOS;SP;30/07/2019;0;19.3
